Latitude,Longitude,District,State,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
18.25,83.25,Ananthagiri,Andhra Pradesh,0.17,0,0.28,0.05,3.53,5.12,5.74,6.72,5.17,10.98,0.46,0.52
18.25,83.5,Gurla,Andhra Pradesh,0,0,0.01,0,3.3,2.05,5.12,5.13,4.07,7.48,0.91,0.3
18.25,83.75,Laveru,Andhra Pradesh,0,0,0.16,0.05,7.83,1.98,6.34,6.41,5.47,6.78,0.39,0.44
18.5,82.5,Munchingi Puttu,Andhra Pradesh,0,0.02,1.7,2.23,3.79,2.72,10.64,10.66,5.77,8.87,0.1,0.46
18.5,83.25,Ramabhadrapuram,Andhra Pradesh,0,0.05,1.45,0.08,4.21,2.94,6.16,10.16,6.66,8.59,0.24,0.36
18.5,83.5,Therlam,Andhra Pradesh,0,0,1.35,0.11,2.75,3.07,4.15,14.55,5.69,6.69,0.61,0.2
18.5,83.75,Regidi Amadalavalasa,Andhra Pradesh,0,0,0.63,0.13,7.16,2.19,6.27,9.31,6.31,7.03,0.32,0.37
18.5,84,Jalumuru,Andhra Pradesh,0,0,0.25,0.19,8.69,1.17,6.6,7.92,7.4,7.76,0.13,0.38
18.75,83.25,Makkuva,Andhra Pradesh,0,0.16,1.52,0.42,8.66,2.92,7.35,10.86,8.78,9.05,0.03,0.08
18.75,83.5,Garugubilli,Andhra Pradesh,0,0.02,2.48,1.67,7.93,2.65,8.15,9.29,6.91,7.68,0.1,0.04
18.75,83.75,Seethampeta,Andhra Pradesh,0,0.01,1.15,0.63,8.47,2.2,9.03,10.8,8.75,8.93,0.1,0.13
18.75,84,Pathapatnam,Andhra Pradesh,0,0,0.58,0.34,6.49,1.58,9.5,10.28,11.1,8.42,0.26,0.12
18.75,84.25,Meliaputti,Andhra Pradesh,0,0,0.82,0.61,4.8,2.04,10.55,10.25,10.38,6.36,0.28,0.12
19,83.5,Gummalakshmipuram,Andhra Pradesh,0,0.31,2.21,1.46,9.15,3.4,12.66,9.36,7.84,5.65,0.05,0.04
19,84.5,Kanchili,Andhra Pradesh,0,0,0.83,0.5,3.31,3.14,10.28,8.04,7.78,5.17,0.04,0.23
26.75,95.25,Pangchao SDO,Arunachal Pradesh,0.16,0.53,0.78,2.63,6.62,10.04,7.6,11.12,9.25,1.66,0.22,0
27,92.25,Shergaon Circle,Arunachal Pradesh,0,1.13,0.1,0.43,7.98,19.29,13.73,11.56,16.83,0.46,0.01,0
27,92.5,Bhalukpong EAC,Arunachal Pradesh,0,0.8,0.11,0.43,6.63,15,9.97,9.13,12.51,0.35,0,0
27,93,Seijosa,Arunachal Pradesh,0.12,1.61,0.69,0.77,17.17,20.47,18.01,17.23,10.3,1.27,0.59,0.29
27,93.25,Pakke Kessang,Arunachal Pradesh,0.15,2.29,0.86,0.86,23.94,27.41,25.05,23.58,13.69,1.73,0.91,0.45
27,93.5,Balijan ADC,Arunachal Pradesh,0.27,1.18,0.73,0.86,12.62,10.31,12.64,11.11,15.14,0.52,0.15,0.07
27,95.25,Kanubari ADC,Arunachal Pradesh,0.13,0.56,0.75,2.51,7.02,9.74,6.97,11.79,9.32,1.7,0.22,0
27,95.5,Khonsa HQ,Arunachal Pradesh,0.11,0.78,0.87,2.36,5.82,8.98,7.68,12.49,9.4,1.72,0.19,0
27,95.75,Khimiyang EAC,Arunachal Pradesh,0.15,1.32,1.02,2.21,6.61,8.09,8.01,13.74,10.44,1.39,0.12,0
27.25,92.25,Dirang ADC,Arunachal Pradesh,0,0.87,0.09,0.5,7.13,15.21,9.89,9.45,12.15,0.33,0.02,0
27.25,92.5,Singchung ADC,Arunachal Pradesh,0,0.25,0.04,0.45,4.43,9.2,3.14,5.83,3.96,0.08,0,0
27.25,92.75,Thrizino ADC,Arunachal Pradesh,0.01,0.33,0.08,0.48,5.56,10.15,4.02,6.77,3.81,0.17,0.06,0.03
27.25,93,Seppa HQ,Arunachal Pradesh,0.09,1.37,0.52,0.7,15.44,19.01,15.17,15.64,8.81,1.01,0.52,0.25
27.25,93.25,Leporiang Circle,Arunachal Pradesh,0.17,2.23,0.86,0.9,22.91,25.16,23.23,22.77,14.07,1.58,0.84,0.4
27.25,93.5,Sagalee ADC,Arunachal Pradesh,0.22,2.16,0.87,1.04,20,18.59,18.19,21.57,15.23,1.22,0.66,0.29
27.25,93.75,Toru Circle,Arunachal Pradesh,0.24,2.44,0.92,1.2,20.46,16.58,16.01,23.14,15.72,1.16,0.72,0.29
27.25,95.75,Namtok EAC,Arunachal Pradesh,0.22,1.72,1.14,2.18,4.8,7.41,8.08,14.9,11.34,1.07,0.07,0
27.25,96,Manmao EAC,Arunachal Pradesh,0.26,1.89,1.19,2.18,9.69,7.07,8.11,15.36,11.72,0.92,0.04,0
27.25,97,Vijoynagar EAC,Arunachal Pradesh,0.3,2.06,1.25,2.17,11.64,6.72,8.15,15.89,12.09,0.79,0.02,0
27.5,91.75,Bongkhar Circle,Arunachal Pradesh,0,1.3,0.27,0.99,10.15,14.28,9.6,8.82,12.14,0.37,0.13,0.01
27.5,92,Jang ADC,Arunachal Pradesh,0,0.89,0.14,0.67,7.65,13.27,8.25,8.4,10.28,0.29,0.06,0.01
27.5,92.25,Dirang ADC,Arunachal Pradesh,0,0.61,0.08,0.54,6.13,11.81,6.36,7.53,7.87,0.21,0.02,0
27.5,92.5,Nafra EAC,Arunachal Pradesh,0.01,0.37,0.06,0.46,5.35,10.51,4.65,6.92,5.11,0.17,0.03,0.01
27.5,92.75,Lada Circle,Arunachal Pradesh,0.02,0.44,0.12,0.5,6.53,11,5.08,7.74,4.25,0.25,0.11,0.05
27.5,93,Bameng ADC,Arunachal Pradesh,0.07,1.04,0.51,0.77,11.99,14.67,10.14,13.43,6.5,0.63,0.36,0.16
27.5,93.25,Gyawe Purang Circle,Arunachal Pradesh,0.25,2.28,1.87,1.86,21.01,17.64,17.4,25.29,11.89,1.04,0.73,0.27
27.5,93.5,Mengio EAC,Arunachal Pradesh,0.31,2.45,2.24,2.23,19.61,14.31,17.02,28.87,13.08,1.22,0.61,0.18
27.5,93.75,Yachuli ADC,Arunachal Pradesh,0.27,2.39,1.66,1.75,17.81,15.9,19.55,29.66,14.51,1.78,0.5,0.18
27.5,94,Dollungmukh Circle,Arunachal Pradesh,0.21,2.28,1.34,1.54,16.68,16.92,20.77,28.85,14.9,2.08,0.43,0.16
27.5,96,Bordumsa ADC,Arunachal Pradesh,0.28,2.02,1.22,2.17,11.57,6.86,8.1,15.72,12,0.83,0.03,0
27.5,96.25,Miao ADC,Arunachal Pradesh,0.27,1.98,1.2,2.17,10.53,6.99,8.07,15.54,11.91,0.85,0.04,0
27.5,96.5,Miao ADC,Arunachal Pradesh,0.29,2.05,1.23,2.17,10.46,6.8,8.12,15.78,12.05,0.8,0.02,0
27.5,96.75,Miao ADC,Arunachal Pradesh,0.3,2.06,1.24,2.17,10.87,6.72,8.15,15.89,12.09,0.79,0.02,0
27.75,91.75,Zemithang Circle,Arunachal Pradesh,0,0.99,0.17,0.73,8.19,14,8.91,8.86,11.1,0.31,0.07,0.01
27.75,92,Thingbu Circle,Arunachal Pradesh,0,0.7,0.1,0.56,6.56,12.6,7.2,8.01,8.9,0.24,0.03,0
27.75,92.25,Thingbu Circle,Arunachal Pradesh,0,0.49,0.06,0.49,5.51,11.23,5.53,7.19,6.83,0.17,0.01,0
27.75,92.5,Nafra EAC,Arunachal Pradesh,0.01,0.47,0.08,0.46,5.99,11.58,5.82,7.82,6.11,0.23,0.05,0.02
27.75,92.75,Sawa Circle,Arunachal Pradesh,0.03,0.64,0.27,0.6,7.59,12.59,6.99,9.64,6.24,0.32,0.13,0.06
27.75,93,Sawa Circle,Arunachal Pradesh,0.14,1.14,1.27,1.43,11.74,11.05,8.3,15.74,5.9,0.39,0.32,0.09
27.75,93.25,Phassang,Arunachal Pradesh,0.36,2.46,3.19,2.97,20.47,12.21,15.54,30.5,10.94,0.81,0.63,0.14
27.75,93.5,Sangram SDO,Arunachal Pradesh,0.43,2.47,3.98,3.66,19.44,7.75,12.82,32.01,9.67,0.5,0.55,0.05
27.75,93.75,Palin Circle,Arunachal Pradesh,0.46,2.5,4.07,3.7,19.01,7.16,12.24,31.88,9.49,0.46,0.55,0.04
27.75,94,Kamporijo Circle,Arunachal Pradesh,0.55,2.78,2.7,2.65,15.27,11.48,14.01,28.89,11.1,1.1,0.66,0.17
27.75,94.25,Raga ADC,Arunachal Pradesh,0.94,3.5,2.51,1.79,8.38,12.49,7.22,17.93,10.02,0.78,1.03,0.36
27.75,94.5,Gensi EAC,Arunachal Pradesh,0.7,2.92,2.07,1.73,10.62,12.23,7.58,16.6,10.67,0.86,0.79,0.26
27.75,94.75,Likabali SDO,Arunachal Pradesh,0.31,2.39,1.74,1.7,15.33,13.07,9.07,23.86,13.2,1.22,0.37,0.07
27.75,96,Chongkham EAC,Arunachal Pradesh,0.25,1.98,1.24,2.18,11.73,7.19,7.94,15.66,11.94,0.82,0.05,0
27.75,96.25,Chongkham EAC,Arunachal Pradesh,0.27,2.02,1.22,2.18,11.26,7.02,8.02,15.66,12,0.8,0.04,0
27.75,96.5,Wakro Circle,Arunachal Pradesh,0.29,2.06,1.23,2.18,11.07,6.81,8.11,15.8,12.09,0.79,0.02,0
27.75,96.75,Hawai HQ,Arunachal Pradesh,0.3,2.06,1.24,2.17,11.33,6.72,8.15,15.88,12.09,0.79,0.02,0
27.75,97,Hawai HQ,Arunachal Pradesh,0.3,2.06,1.25,2.17,12.16,6.72,8.15,15.89,12.09,0.79,0.02,0
28,92.75,Sarli Circle,Arunachal Pradesh,0.1,0.75,0.94,1.18,8.38,9.19,5.44,11.99,4.52,0.19,0.17,0.03
28,93,Sarli Circle,Arunachal Pradesh,0.3,1.76,2.88,2.75,15.26,8.05,9.35,23.78,6.97,0.28,0.41,0.05
28,93.25,Sarli Circle,Arunachal Pradesh,0.4,2.34,3.86,3.46,18.81,7.85,13.87,30.82,9.24,0.44,0.52,0.04
28,93.5,Parsi-Parlo,Arunachal Pradesh,0.43,2.5,4.27,3.81,18.55,6.43,13.59,32.18,9.08,0.36,0.55,0.03
28,93.75,Tali ADC,Arunachal Pradesh,0.5,2.53,4.52,4.07,18.92,5.68,11.31,32.47,8.52,0.26,0.55,0.02
28,94,Chetam Peer Yapu Circle,Arunachal Pradesh,0.82,3.35,3.86,3.17,14.42,9.66,10.25,24.16,8.23,0.51,0.81,0.24
28,94.25,Dumporijo ADC,Arunachal Pradesh,1.17,4.15,2.97,2.17,7.59,12.94,6.55,18.45,8.48,0.7,1.24,0.5
28,94.5,Maro Circle,Arunachal Pradesh,1.11,4.22,3.13,2.6,8.62,13.52,6.97,16.96,7.76,0.7,1.12,0.5
28,94.75,Basar ADC,Arunachal Pradesh,0.57,4.33,2.22,3.76,15,16.53,11.14,30.94,10.84,1.4,0.84,0.47
28,95,Koyu EAC,Arunachal Pradesh,0.52,4.53,1.76,2.62,19.92,18.09,13.75,43.44,15.53,1.74,0.71,0.23
28,95.25,Bilat Circle,Arunachal Pradesh,0.27,2.78,1.69,2.22,18.42,13.31,9.32,27.58,13.25,1.11,0.33,0.08
28,95.5,Namsing Circle,Arunachal Pradesh,0.25,2.69,1.52,2.05,19.15,11.52,9.08,24.41,13.49,1.03,0.27,0.04
28,95.75,Roing HQ,Arunachal Pradesh,0.22,2.19,1.35,2.12,15.95,8.75,7.92,17.74,12.49,0.81,0.12,0.01
28,96,Koronu Circle,Arunachal Pradesh,0.25,2.17,1.36,2.13,13.34,7.63,7.68,15.66,12,0.79,0.07,0
28,96.25,Tezu HQ,Arunachal Pradesh,0.27,2.13,1.27,2.16,12.28,7.14,7.92,15.69,12.09,0.78,0.05,0
28,96.5,Hayuliang Circle,Arunachal Pradesh,0.29,2.08,1.23,2.18,11.84,6.85,8.09,15.8,12.12,0.78,0.02,0
28,96.75,Manchal Circle,Arunachal Pradesh,0.3,2.06,1.24,2.17,11.86,6.72,8.15,15.88,12.09,0.79,0.02,0
28,97,Walong Circle,Arunachal Pradesh,0.3,2.06,1.25,2.17,12.25,6.72,8.15,15.89,12.09,0.79,0.02,0
28,97.25,Hawai HQ,Arunachal Pradesh,0.3,2.06,1.25,2.17,12.25,6.72,8.15,15.89,12.09,0.79,0.02,0
28.25,93,Damin Circle,Arunachal Pradesh,0.26,2,3.85,3.01,14.98,6.79,19.9,28.42,7.41,0.2,0.45,0.01
28.25,93.25,Damin Circle,Arunachal Pradesh,0.28,2.28,4.34,3.24,16.28,6.85,21.69,32,8.52,0.28,0.51,0.01
28.25,93.5,Pipsorang Circle,Arunachal Pradesh,0.34,2.54,4.33,3.33,16.15,6.86,20.02,31.43,8.71,0.37,0.58,0.05
28.25,93.75,Pipsorang Circle,Arunachal Pradesh,0.42,2.88,4.26,3.36,14.98,7.19,19.2,28.02,8.17,0.36,0.66,0.13
28.25,94,Taliha ADC,Arunachal Pradesh,0.87,3.48,3.92,3.1,13,10.16,13.73,21.51,7.37,0.43,0.84,0.3
28.25,94.25,Taliha ADC,Arunachal Pradesh,1.09,4.27,3.75,3.77,9.81,13.15,7.53,12.92,6.42,0.68,1,0.53
28.25,94.5,Darak Circle,Arunachal Pradesh,1.08,4.32,3.93,3.62,11.32,13.27,7.54,8.84,4.88,0.48,0.82,0.47
28.25,94.75,Kamba ADC,Arunachal Pradesh,0.32,3.35,2.47,6.15,8.56,16.44,8.07,17.19,4.02,1.01,0.85,0.85
28.25,95,Rebo Perging Circle,Arunachal Pradesh,0.51,4.35,1.96,3.2,17.84,17.69,12.8,38.27,13.37,1.6,0.74,0.34
28.25,95.25,Katan Circle,Arunachal Pradesh,0.38,3.61,1.92,3.27,16.58,14.74,10.85,30.48,12.1,1.35,0.6,0.31
28.25,95.5,Mebo ADC,Arunachal Pradesh,0.39,3.33,1.89,1.9,16.38,11.05,9.1,25.81,12.84,1.09,0.35,0.12
28.25,95.75,Roing HQ,Arunachal Pradesh,0.66,4.5,2.19,1.59,10.76,6.06,7.71,20.44,12.85,0.91,0.18,0.02
28.25,96,Hunli SDO,Arunachal Pradesh,0.7,4.59,2.15,1.59,9.42,5.34,7.32,17.5,12.46,0.81,0.11,0.01
28.25,96.25,Desali Circle,Arunachal Pradesh,0.52,3.46,1.72,1.88,10.34,5.92,7.53,15.8,12.19,0.77,0.05,0
28.25,96.5,Metengliang Circle,Arunachal Pradesh,0.39,2.63,1.43,2.06,11.25,6.39,7.93,15.79,12.12,0.78,0.02,0
28.25,96.75,Goiliang Circle,Arunachal Pradesh,0.3,2.07,1.25,2.17,12.21,6.71,8.15,15.89,12.09,0.79,0.02,0
28.25,97,Kibithu Circle,Arunachal Pradesh,0.3,2.06,1.25,2.17,12.25,6.72,8.15,15.89,12.09,0.79,0.02,0
28.25,97.25,Kibithu Circle,Arunachal Pradesh,0,0,0,0,0,0,0,0,0,0,0,0
28.5,93.25,Taksing Circle,Arunachal Pradesh,0.15,2.31,4.74,2.75,14.46,7.85,30.23,32.65,8.42,0.22,0.56,0.02
28.5,93.5,Limeking Circle,Arunachal Pradesh,0.21,2.74,4.96,2.87,13.46,8.43,31.71,30.73,9.03,0.48,0.67,0.13
28.5,93.75,Nacho SDO,Arunachal Pradesh,0.33,3.53,5.48,3.11,12.29,9.34,33.4,27.25,10.18,0.94,0.86,0.32
28.5,94,Siyum ADC,Arunachal Pradesh,0.88,5.04,6.5,4.88,12.35,11.87,28.4,21.01,12.24,1.8,1.2,0.68
28.5,94.25,Mechuka ADC,Arunachal Pradesh,1.19,5.13,5.63,6.36,12.53,13.28,19.31,17.68,10.86,1.76,1.16,0.75
28.5,94.5,Tato EAC,Arunachal Pradesh,1.13,4.78,4.84,6.8,13.6,14.21,11.59,16.81,9.14,1.53,1.04,0.73
28.5,94.75,Boleng ADC,Arunachal Pradesh,0.69,4.3,3.04,5.11,13.92,15.64,11.07,24.63,9.16,1.34,0.86,0.58
28.5,95,Riga EAC,Arunachal Pradesh,0.7,5.07,2.42,3.6,12.38,13.93,11.57,31.15,11.11,1.5,0.85,0.5
28.5,95.25,Mariyang ADC,Arunachal Pradesh,0.98,6.25,2.77,2.07,6.5,7.52,10.13,30.01,11.18,1.36,0.67,0.4
28.5,95.5,Dambuk ADC,Arunachal Pradesh,1.15,6.96,2.92,1.22,4.48,4.41,9.41,29.81,12.94,1.27,0.49,0.21
28.5,95.75,Anelih,Arunachal Pradesh,1.15,6.95,2.93,1.18,4.13,3.61,8.71,27.64,14,1.15,0.33,0.06
28.5,96,Kronli (Arzoo circle),Arunachal Pradesh,1.17,6.96,2.95,1.11,3.34,2.81,7.06,19.46,12.82,0.87,0.17,0.01
28.5,96.25,Desali Circle,Arunachal Pradesh,1.17,6.93,2.93,1.1,3.19,3.04,6.51,15.73,12.24,0.76,0.06,0
28.5,96.5,Lohit District,Arunachal Pradesh,1.14,6.78,2.88,1.13,3.19,3.54,6.78,15.82,12.11,0.79,0.02,0
28.5,96.75,Chaglagam Circle,Arunachal Pradesh,1.01,6.01,2.62,1.31,4.6,4.1,7.03,15.89,12.09,0.79,0.02,0
28.75,94,Mechuka ADC,Arunachal Pradesh,0.99,5.91,8.27,5.52,12.28,11.57,34,24.14,16.25,2.78,1.41,0.91
28.75,94.25,Monigong EAC,Arunachal Pradesh,1.76,6.37,8.41,10.61,18.46,14.41,20.86,25.45,17.69,3.15,1.5,1.01
28.75,94.5,Payum Circle,Arunachal Pradesh,1.84,6.39,8.23,11.19,19.19,14.84,18.07,26.06,17.73,3.16,1.49,1.01
28.75,94.75,Migging Circle,Arunachal Pradesh,1.49,5.7,6.34,9.21,17.34,14.93,15.36,24.78,14.37,2.49,1.28,0.87
28.75,95,Yingkiong Circle,Arunachal Pradesh,1.2,6.43,3.97,4.93,8.79,9.48,12.57,27.47,12.45,2.03,1.08,0.74
28.75,95.25,Singa Circle,Arunachal Pradesh,1.24,7.32,3.12,1.84,2.79,4.9,11.16,32.27,12.01,1.74,0.92,0.58
28.75,95.5,Etalin Circle,Arunachal Pradesh,1.28,7.55,3.15,1.09,1.68,3.11,10.04,32.48,12.1,1.41,0.66,0.36
28.75,95.75,Etalin Circle,Arunachal Pradesh,1.27,7.5,3.13,1.09,1.95,2.81,9.62,32.15,13.67,1.33,0.51,0.19
28.75,96,Anini Circle,Arunachal Pradesh,1.28,7.52,3.14,1.05,1.8,2.23,8.31,26.44,14.03,1.1,0.33,0.05
28.75,96.25,Etalin Circle,Arunachal Pradesh,1.29,7.56,3.16,0.97,1.61,2.2,6.14,15.2,12.31,0.72,0.08,0
28.75,96.5,Etalin Circle,Arunachal Pradesh,0,0,0,0,0,0,0,0,0,0,0,0
29,94.5,Tuting ADC,Arunachal Pradesh,1.91,6.55,8.48,11.65,19.8,14.81,19.06,26.45,18.43,3.3,1.52,1.03
29,94.75,Tuting ADC,Arunachal Pradesh,1.76,6.59,6.91,10.01,16.85,13.48,16.99,26.17,16.79,2.98,1.43,0.97
29,95,Tuting ADC,Arunachal Pradesh,1.39,7.06,4.26,5.13,7.47,8.64,13.96,27.79,15.49,2.68,1.31,0.89
29,95.25,Etalin Circle,Arunachal Pradesh,1.29,7.47,3.25,2.39,2.38,5.45,12.32,30.74,14.43,2.36,1.17,0.77
29,95.5,Etalin Circle,Arunachal Pradesh,1.29,7.55,3.16,1.64,1.68,4.4,11.87,35.49,13.95,2.06,1,0.61
29,95.75,Mipi Circle,Arunachal Pradesh,1.29,7.56,3.16,1.13,1.65,3.35,11.66,41.35,14.49,1.67,0.74,0.3
29,96,Anini Circle,Arunachal Pradesh,1.29,7.57,3.16,1.15,1.58,3.13,12.3,44.94,16.96,1.77,0.69,0.15
29,96.25,Etalin Circle,Arunachal Pradesh,1.29,7.57,3.16,0.97,1.58,0.43,0.03,0,0,0,0,0
29.25,95.75,Mipi Circle,Arunachal Pradesh,1.29,7.57,3.16,1.57,1.58,4.16,13.54,45.7,17.75,2.26,0.95,0.38
29.25,96,Mipi Circle,Arunachal Pradesh,1.29,7.57,3.16,0.97,1.58,0.43,0.03,0,0,0,0,0
24.25,92.5,Katlichara,Assam,0,0.44,0.49,1.63,4.96,3.29,11.78,8,15.74,2.29,0.01,0
24.5,92.25,Patharkandi,Assam,0,0.42,1.01,4.04,10.68,7.49,17.06,6.89,15.98,2.32,0.02,0
24.5,92.5,Ramkrishna Nagar,Assam,0,0.53,1.47,3.85,18.28,13.74,21.83,12.64,14.65,2.48,0,0
24.5,92.75,Katlichara,Assam,0,0.46,2.28,3.68,19.14,14.54,19,13.16,16.2,1.73,0,0
24.5,93,Sonai,Assam,0,0.54,2,3.33,14.61,10.87,13.04,11.3,14.35,1.66,0,0
24.75,92.5,Nilambazar,Assam,0,0.61,1.6,5.12,17.49,16.17,17.03,13.8,13.05,2.15,0,0
24.75,92.75,Silchar,Assam,0,0.42,2.75,3.51,19.61,14.19,15.63,13.56,16.62,1.4,0,0
24.75,93,Lakhipur,Assam,0,0.5,2.27,3.6,17.33,13.77,16.39,12.25,14.43,1.65,0,0
25,92.5,Katigora,Assam,0,0.6,1.21,2.91,14.2,10.66,16.1,9.93,11.82,1.1,0,0
25,92.75,Silchar,Assam,0,0.56,1.51,2.34,14.06,9.42,15.19,9.34,12.07,0.81,0,0
25,93,Udarbond,Assam,0,0.54,1.99,2.73,14.52,10.43,12.98,10.29,12.14,1.11,0,0
25,93.25,Mahur,Assam,0,0.63,1.37,1.53,9.52,10.28,5.32,8.25,5.9,1,0,0
25.25,93,Maibong,Assam,0,0.62,1.34,1.71,9.75,8.76,13.28,7.71,11.01,0.51,0,0.01
25.25,93.25,Maibong,Assam,0,0.81,0.96,1.23,6.96,8.45,7.43,7.47,5.51,1.37,0,0.05
25.5,92.75,Umrangso,Assam,0.01,0.72,1.05,1.24,5.53,7.63,11.94,6.21,9.94,0.27,0,0.02
25.5,93,Umrangso,Assam,0.01,0.7,0.95,1.11,6.02,7.58,12.44,6.26,9.14,0.46,0,0.03
25.5,93.25,Maibong,Assam,0,0.85,0.85,1.04,5.19,7.23,11.73,7.08,5.93,1.47,0,0.08
25.75,91.25,Boko,Assam,0.02,0.78,0.87,1.13,9.98,15.33,9.68,19.33,16.24,2.88,0.06,0.08
25.75,92.25,Donka,Assam,0.03,0.88,1.02,1.57,3.02,4.05,10.44,7.39,10.27,0.28,0.01,0
25.75,92.5,Donka,Assam,0.01,0.82,1.2,1.21,2.97,4.44,11.48,5.43,10.07,0.23,0,0
25.75,92.75,Donka,Assam,0.01,0.74,0.97,1.29,2.74,9.36,10.64,6.11,9.61,0.22,0,0.03
25.75,93,Umrangso,Assam,0.01,0.76,0.98,1.08,2.99,7.82,11.08,6.3,8.28,0.62,0,0.05
25.75,93.25,Diphu,Assam,0,0.78,0.84,0.84,4.22,6.14,11.86,6.79,5.6,1.41,0.01,0.08
25.75,93.5,Diphu,Assam,0,0.93,0.76,1.1,4.49,5.66,11.14,8,4.87,2.76,0,0.15
26,90,Dhubri,Assam,0,0.91,1.12,1.46,10.85,16.73,6.76,14.43,26.78,0.5,0.01,0.01
26,90.25,Lakhipur,Assam,0,1.13,0.79,1.75,13.98,14.41,9.99,14.23,22,0.84,0,0.02
26,90.5,Balijana,Assam,0,1.15,0.44,2.37,16.62,16.06,11.15,15.53,17.08,0.8,0,0
26,90.75,Dudhnai,Assam,0.03,1.13,0.32,2.09,15.11,16.43,9.25,13.86,13,1.31,0,0
26,91,Rangjuli,Assam,0.05,1,0.34,1.36,9.37,13.39,5.42,8.39,11.5,1.64,0.01,0
26,91.25,Boko,Assam,0.05,0.94,0.35,1.16,7.77,12.55,4.2,7.05,11.36,2.29,0.01,0.01
26,91.5,Palasbari,Assam,0.02,0.74,0.7,1.45,7.26,12.07,4.93,10.07,12.1,2.37,0.05,0.08
26,92.25,Donka,Assam,0.09,1.04,0.52,2.43,2.6,4.55,9.04,11.7,9.87,0.3,0.01,0
26,92.5,Donka,Assam,0.04,0.84,0.95,1.56,2.57,4.67,10.84,7.78,10.01,0.21,0,0.01
26,92.75,Donka,Assam,0.03,0.76,0.89,1.25,2.32,6.63,10.92,7.45,9.74,0.19,0,0.02
26,93,Lanka,Assam,0.03,0.81,0.88,1.09,2.98,7.52,11.27,6.24,7.83,0.56,0.03,0.04
26,93.25,Diphu,Assam,0.03,0.8,0.82,0.73,4.55,4.91,13.12,5.77,4.95,0.62,0.05,0.02
26,93.5,Diphu,Assam,0.03,0.83,0.8,0.75,4.71,4.95,12.88,6.14,4.75,1.09,0.02,0.05
26,93.75,Diphu,Assam,0.03,0.97,0.81,1.19,5.04,6.68,12.24,7.22,5.29,1.52,0.06,0.07
26.25,89.75,Agamoni,Assam,0.01,1.84,0.7,1.35,18.64,29.65,12.2,25.95,18.22,0.71,0.09,0.03
26.25,90,Bagribari (Pt),Assam,0,1.73,0.76,1.09,15.37,23.2,12.4,23.18,20.8,0.55,0.02,0.03
26.25,90.25,Bilasipara Pt,Assam,0,1.46,0.49,1.73,14.42,13.29,10.94,13.84,21.08,0.95,0,0.01
26.25,90.5,Boitamari,Assam,0,1.22,0.29,2.53,18.7,18.65,11.61,17.35,15.76,0.89,0,0
26.25,90.75,Kalgachia,Assam,0.01,1.22,0.31,2.53,19.39,19.68,11.3,17.92,12.94,0.79,0,0
26.25,91,Baghbor,Assam,0.08,0.98,0.47,1.93,10.54,12.74,6.09,9.01,11.61,1.21,0,0
26.25,91.25,Barkhetri,Assam,0.02,0.97,0.38,1.81,8.51,14.11,4.22,7.59,11.43,0.88,0,0
26.25,91.5,Hajo,Assam,0.02,0.93,0.44,2.23,9.18,13.23,3.88,8.22,11.55,1.37,0.01,0
26.25,91.75,North Guwahati (Pt),Assam,0.06,1.01,0.34,2.28,4.85,8.41,4.68,12.18,11.91,0.53,0.06,0.01
26.25,92,Mayong,Assam,0.08,0.9,0.3,2.26,3.85,6.61,4.73,13.5,12.56,0.68,0.08,0.01
26.25,92.25,Mayong,Assam,0.12,1.03,0.18,2.61,2.39,4.59,8.34,14.35,10.06,0.29,0.01,0
26.25,92.5,Raha,Assam,0.07,1.02,0.47,2.18,3.74,5.43,9.18,10.46,11.18,0.33,0,0
26.25,92.75,Nagaon,Assam,0.04,0.78,0.69,1.35,3.74,6.88,10.3,7.53,11.72,0.26,0,0.01
26.25,93,Phuloni,Assam,0.1,0.95,0.77,1.21,4.26,6.14,11.46,6.65,6.2,0.66,0.09,0
26.25,93.25,Phuloni,Assam,0.12,1.04,0.77,1.27,4.07,4.68,12.39,6.27,5.66,0.49,0.13,0
26.25,93.5,Silonijan,Assam,0.22,1.51,0.51,2.4,2.89,3.57,10.62,6.96,6.47,0.77,0.31,0
26.25,93.75,Silonijan,Assam,0.16,1.19,1.05,1.47,4.04,5.04,12.49,6.88,6.56,0.68,0.12,0
26.25,94,Golaghat,Assam,0.19,1.29,1.22,1.64,5.07,7.43,11.65,8.01,7.45,1.11,0.16,0
26.5,90,Gossaigaon (Pt),Assam,0,1.7,0.63,1.27,16.84,26.32,14.94,27.66,16.33,0.45,0.01,0.02
26.5,90.25,Kokrajhar,Assam,0,1.17,0.43,2.11,20.02,25.45,17.71,27.31,12.26,0.7,0,0
26.5,90.5,Sidli (Pt),Assam,0,1.22,0.31,2.48,25.37,28.79,17.34,25.58,14.44,0.97,0,0
26.5,90.75,Bijni (Pt),Assam,0.01,1.15,0.35,2.49,21.55,22.46,14.88,20.55,12.41,0.72,0,0
26.5,91,Sarupeta (Pt),Assam,0.1,1.03,0.65,2.13,12.59,12.1,8.05,10.68,11.71,0.66,0,0
26.5,91.25,Bajali (Pt),Assam,0.01,0.91,0.63,3.36,12.04,13.6,3.86,8.88,11.96,1.95,0,0
